,xpath,label-key,comment,guidance,index
110,/AWARD_CONTRACT/NO_AWARDED_CONTRACT,_no,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/contract_statusDetails,Set the award's `.status` to 'unsuccessful',
111,/AWARD_CONTRACT/NO_AWARDED_CONTRACT/PROCUREMENT_DISCONTINUED,award_discontinued,,Set the award's `.statusDetails` to 'discontinued',
112,/AWARD_CONTRACT/NO_AWARDED_CONTRACT/PROCUREMENT_UNSUCCESSFUL,award_no_tenders,,Set the award's `.statusDetails` to 'unsuccessful'\n\nThere's an open issue ([#764](https://github.com/open-contracting/standard/issues/764)) about status details. (ISSUE),
113,/AWARD_CONTRACT/AWARDED_CONTRACT,_yes,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/contract_statusDetails,"Set the award's `.status` to 'active'\n\nAdd a `Contract` object to the `contracts` array, set its `.id` and `.awardID` to the award's `.id`, set its `.title` to the award's `.title`, and set its `.status` to 'active'.",V.2
114,/AWARD_CONTRACT/AWARDED_CONTRACT/DATE_CONCLUSION_CONTRACT,date_award,,Map to the contract's `.dateSigned`,V.2.1
115,/AWARD_CONTRACT/AWARDED_CONTRACT/TENDERS,award_offers_info,,,V.2.2
116,/AWARD_CONTRACT/AWARDED_CONTRACT/TENDERS/NB_TENDERS_RECEIVED,offers_received,,"[Add a bids statistic](../../operations/#add-a-bids-statistic), set its `.measure` to 'bids', set its `.relatedLot` to the award's only `.relatedLots` entry, and map to its `.value`.",
117,/AWARD_CONTRACT/AWARDED_CONTRACT/TENDERS/NB_TENDERS_RECEIVED_SME,number_tenders_sme,,"[Add a bids statistic](../../operations/#add-a-bids-statistic), set its `.measure` to 'smeBids', set its `.relatedLot` to the award's only `.relatedLots` entry, and map to its `.value`.",
118,/AWARD_CONTRACT/AWARDED_CONTRACT/TENDERS/NB_TENDERS_RECEIVED_OTHER_EU,number_tenders_ms,,"[Add a bids statistic](../../operations/#add-a-bids-statistic), set its `.measure` to 'foreignBidsFromEU',, set its `.relatedLot` to the award's only `.relatedLots` entry and map to its `.value`.",
119,/AWARD_CONTRACT/AWARDED_CONTRACT/TENDERS/NB_TENDERS_RECEIVED_NON_EU,number_tenders_nonms,,"[Add a bids statistic](../../operations/#add-a-bids-statistic), set its `.measure` to 'foreignBidsFromNonEU',, set its `.relatedLot` to the award's only `.relatedLots` entry and map to its `.value`.",
120,/AWARD_CONTRACT/AWARDED_CONTRACT/TENDERS/NB_TENDERS_RECEIVED_EMEANS,offers_received_electronic,,"[Add a bids statistic](../../operations/#add-a-bids-statistic), set its `.measure` to 'electronicBids',, set its `.relatedLot` to the award's only `.relatedLots` entry and map to its `.value`.",
121,/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS,,This element contains elements from V.2.2 and V.2.3.,,
122,/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/AWARDED_TO_GROUP,awarded_group,,"Discard. If there are multiple suppliers, then the contract has been awarded to a group of economic operators.",
123,/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR,,"Contains ADDRESS_CONTRACTOR, SME, NO_SME.",,
124,/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR,awarded_to_name,,"[Add a party](../../operations/#add-a-party), and add 'supplier' to its `.roles`\n\nAdd an `OrganizationReference` object to the award's `.suppliers` array, set its `.id` to the party's `.id`, and set its `.name` to the party's [`.name`](#/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/OFFICIALNAME)",V.2.3
125,/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/OFFICIALNAME,name_official,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/OFFICIALNAME,
126,/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/NATIONALID,national_id,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/NATIONALID,
127,/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/ADDRESS,address_postal,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/ADDRESS,
128,/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/TOWN,address_town,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/TOWN,
129,/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/POSTAL_CODE,address_postcode,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/POSTAL_CODE,
130,/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/COUNTRY,address_country,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/COUNTRY,
131,/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/PHONE,address_phone,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/PHONE,
132,/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/E_MAIL,address_email,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/E_MAIL,
133,/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/FAX,address_fax,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/FAX,
