,xpath,label-key,comment,guidance,index
89,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/NO_ONLY_IRREGULAR_INACCEPTABLE_TENDERERS,,,,
90,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE,,,,
91,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/PERIOD_FOR_PROCEDURE_INCOMPATIBLE_WITH_CRISIS,,,,
92,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/NO_PERIOD_FOR_PROCEDURE_INCOMPATIBLE_WITH_CRISIS,,,,
93,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/EXTREME_URGENCY_EVENTS_UNFORESEEABLE,,,,
94,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/NO_EXTREME_URGENCY_EVENTS_UNFORESEEABLE,,,,
95,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/REASONS_PROVIDED_PARTICULAR_TENDERER,,,,
96,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/REASONS_PROVIDED_PARTICULAR_TENDERER/REASONS_PROVIDED_PARTICULAR_TENDERER_TECHNICAL,,,,
97,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/REASONS_PROVIDED_PARTICULAR_TENDERER/REASONS_PROVIDED_PARTICULAR_TENDERER_EXCLUSIVE_RIGHTS,,,,
98,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/CONTRACT_RESEARCH_DIRECTIVE,,,,
99,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/NO_CONTRACT_RESEARCH_DIRECTIVE,,,,
100,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/MANUFACTURED_BY_DIRECTIVE,,,,
101,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/NO_MANUFACTURED_BY_DIRECTIVE,,,,
102,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/ADDITIONAL_WORKS,,,,
103,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/NO_ADDITIONAL_WORKS,,,,
104,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/SUPPLIES_QUOTED_PURCHASED_COMMODITY_MARKET,,,,
105,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/NO_SUPPLIES_QUOTED_PURCHASED_COMMODITY_MARKET,,,,
106,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/PURCHASE_SUPPLIES_ADVANTAGEOUS_TERMS,,,,
107,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/PURCHASE_SUPPLIES_ADVANTAGEOUS_TERMS/RECEIVERS_ARRANGEMENT_CREDITORS,,,,
108,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/PURCHASE_SUPPLIES_ADVANTAGEOUS_TERMS/SUPPLIER_WINDING_UP_BUSINESS,,,,
109,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/WORKS_REPETITION_EXISTING_WORKS,,,,
110,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/NO_WORKS_REPETITION_EXISTING_WORKS,,,,
111,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/AIR_MARITIME_TRANSPORT_FOR_ARMED_FORCES_DEPLOYMENT,,,,
112,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/NO_AIR_MARITIME_TRANSPORT_FOR_ARMED_FORCES_DEPLOYMENT,,,,
113,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/OTHER_JUSTIFICATION,,,,
114,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/OTHER_JUSTIFICATION/CONTRACT_SERVICES_LISTED_IN_DIRECTIVE,,,,
115,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/OTHER_JUSTIFICATION/CONTRACT_SERVICES_OUTSIDE_DIRECTIVE,,,,
116,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/REASON_CONTRACT_LAWFUL,,,,
117,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/AWARD_CRITERIA_CONTRACT_AWARD_NOTICE_INFORMATION_DEFENCE,,,,
118,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/AWARD_CRITERIA_CONTRACT_AWARD_NOTICE_INFORMATION_DEFENCE/AWARD_CRITERIA_DETAIL_F18,,,,
119,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/AWARD_CRITERIA_CONTRACT_AWARD_NOTICE_INFORMATION_DEFENCE/AWARD_CRITERIA_DETAIL_F18/LOWEST_PRICE,,,,
120,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/AWARD_CRITERIA_CONTRACT_AWARD_NOTICE_INFORMATION_DEFENCE/AWARD_CRITERIA_DETAIL_F18/MOST_ECONOMICALLY_ADVANTAGEOUS_TENDER_SHORT,,,,
121,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/AWARD_CRITERIA_CONTRACT_AWARD_NOTICE_INFORMATION_DEFENCE/AWARD_CRITERIA_DETAIL_F18/MOST_ECONOMICALLY_ADVANTAGEOUS_TENDER_SHORT/CRITERIA_DEFINITION,,,,
122,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/AWARD_CRITERIA_CONTRACT_AWARD_NOTICE_INFORMATION_DEFENCE/AWARD_CRITERIA_DETAIL_F18/MOST_ECONOMICALLY_ADVANTAGEOUS_TENDER_SHORT/CRITERIA_DEFINITION/ORDER_C,,,,
123,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/AWARD_CRITERIA_CONTRACT_AWARD_NOTICE_INFORMATION_DEFENCE/AWARD_CRITERIA_DETAIL_F18/MOST_ECONOMICALLY_ADVANTAGEOUS_TENDER_SHORT/CRITERIA_DEFINITION/CRITERIA,,,,
124,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/AWARD_CRITERIA_CONTRACT_AWARD_NOTICE_INFORMATION_DEFENCE/AWARD_CRITERIA_DETAIL_F18/MOST_ECONOMICALLY_ADVANTAGEOUS_TENDER_SHORT/CRITERIA_DEFINITION/WEIGHTING,,,,
125,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/AWARD_CRITERIA_CONTRACT_AWARD_NOTICE_INFORMATION_DEFENCE/F18_IS_ELECTRONIC_AUCTION_USABLE,,,,
126,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE,,,,
127,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/FILE_REFERENCE_NUMBER,,,,
128,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18,,,,
129,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18,,,,
130,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/PREVIOUS_PUBLICATION_NOTICE_F18,,,,
131,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/PREVIOUS_PUBLICATION_NOTICE_F18/PREVIOUS_NOTICE_BUYER_PROFILE_F18,,,,
132,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/PREVIOUS_PUBLICATION_NOTICE_F18/PREVIOUS_NOTICE_BUYER_PROFILE_F18/@CHOICE,,,,
133,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/PREVIOUS_PUBLICATION_NOTICE_F18/NOTICE_NUMBER_OJ,,,,
134,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/PREVIOUS_PUBLICATION_NOTICE_F18/DATE_OJ,,,,
135,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/PREVIOUS_PUBLICATION_NOTICE_F18/DATE_OJ/DAY,,,,
136,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/PREVIOUS_PUBLICATION_NOTICE_F18/DATE_OJ/MONTH,,,,
137,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/PREVIOUS_PUBLICATION_NOTICE_F18/DATE_OJ/YEAR,,,,
138,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/CNT_NOTICE_INFORMATION_F18,,,,
139,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/CNT_NOTICE_INFORMATION_F18/CNT_NOTICE_INFORMATION_S_F18,,,,
140,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/CNT_NOTICE_INFORMATION_F18/NOTICE_NUMBER_OJ,,,,
141,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/CNT_NOTICE_INFORMATION_F18/DATE_OJ,,,,
142,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/EX_ANTE_NOTICE_INFORMATION,,,,
143,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/EX_ANTE_NOTICE_INFORMATION/EX_ANTE_NOTICE_INFORMATION_S,,,,
144,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/EX_ANTE_NOTICE_INFORMATION/NOTICE_NUMBER_OJ,,,,
145,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/EX_ANTE_NOTICE_INFORMATION/DATE_OJ,,,,
146,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/OTHER_PREVIOUS_PUBLICATIONS,,,,
147,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/OTHER_PREVIOUS_PUBLICATIONS/OTHER_PREVIOUS_PUBLICATION,,,,
148,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/OTHER_PREVIOUS_PUBLICATIONS/OTHER_PREVIOUS_PUBLICATION/NOTICE_NUMBER_OJ,,,,
149,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/OTHER_PREVIOUS_PUBLICATIONS/OTHER_PREVIOUS_PUBLICATION/DATE_OJ,,,,
150,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/NO_OTHER_PREVIOUS_PUBLICATION,,,,
151,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/NO_PREVIOUS_PUBLICATION_EXISTS_F18,,,,
152,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/AWARD_OF_CONTRACT_DEFENCE,,,,
153,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/AWARD_OF_CONTRACT_DEFENCE/@ITEM,,,,
154,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/AWARD_OF_CONTRACT_DEFENCE/CONTRACT_NUMBER,,,,
155,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/AWARD_OF_CONTRACT_DEFENCE/LOT_NUMBER,,,,
